pathway_id,entrez_gene_id,pathway_desc
mmu05206,mmu:724062,MicroRNAs in cancer - Mus musculus (house mouse)
mmu05206,mmu:724063,MicroRNAs in cancer - Mus musculus (house mouse)
mmu05206,mmu:73086,MicroRNAs in cancer - Mus musculus (house mouse)
mmu05206,mmu:735252,MicroRNAs in cancer - Mus musculus (house mouse)
mmu05206,mmu:74370,MicroRNAs in cancer - Mus musculus (house mouse)
mmu05206,mmu:74747,MicroRNAs in cancer - Mus musculus (house mouse)
mmu05206,mmu:74769,MicroRNAs in cancer - Mus musculus (house mouse)
mmu05206,mmu:751519,MicroRNAs in cancer - Mus musculus (house mouse)
mmu05206,mmu:751527,MicroRNAs in cancer - Mus musculus (house mouse)
mmu05206,mmu:751549,MicroRNAs in cancer - Mus musculus (house mouse)
mmu05206,mmu:751557,MicroRNAs in cancer - Mus musculus (house mouse)
mmu05206,mmu:81877,MicroRNAs in cancer - Mus musculus (house mouse)
mmu05206,mmu:93759,MicroRNAs in cancer - Mus musculus (house mouse)
mmu05205,mmu:108058,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:109676,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:109880,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:110157,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:11461,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:11465,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:11651,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:11652,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:11733,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:11735,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:11836,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:11848,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:12322,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:12323,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:12325,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:12367,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:12387,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:12389,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:12390,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:12391,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:12402,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:12443,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:12505,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:12512,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:12540,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:12575,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:12842,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:12843,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:13039,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:13043,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:13179,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:13207,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:13345,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:13649,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:13712,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:13866,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:13867,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:13869,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:13982,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:14000,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:14083,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:14102,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:14103,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:14173,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:14182,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:14268,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:14362,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:14365,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:14366,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:14367,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:14368,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:14369,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:14370,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:14371,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:14388,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:14733,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:14734,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:14784,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:15163,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:15170,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:15200,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:15234,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:15251,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:15430,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:15442,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:15461,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:15529,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:15530,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:16000,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:16001,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:16002,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:16147,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:16160,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:16398,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:16402,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:16410,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:16412,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:16416,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:16419,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:16438,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:16439,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:16440,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:16542,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:16653,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:16801,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:17022,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:17126,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:17246,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:17295,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:17390,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:17395,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:17532,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:17698,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:17869,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:17931,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:18176,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:18479,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:18569,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:18607,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:18706,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:18707,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:18708,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:18709,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:18710,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:18747,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:18749,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:18750,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:18751,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:18752,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:18792,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:18793,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:18803,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:19045,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:19046,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:19047,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:19094,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:19206,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:192176,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:19247,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:19303,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:19353,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:19684,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:19877,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:19878,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:20104,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:20130,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:20423,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:20544,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:20662,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:20663,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:20779,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:20848,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:20890,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:20969,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:20971,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:216795,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:21803,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:21808,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:21825,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:21844,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:21859,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:21898,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:21926,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22059,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22160,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22324,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22325,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22339,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22350,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22370,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22408,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22409,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22410,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22411,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22412,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22413,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22414,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22415,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22416,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22417,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22418,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22419,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22420,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22421,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22422,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:22423,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:232807,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:234779,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:23797,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:24088,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:26395,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:26396,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:26413,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:26415,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:26416,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:26417,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:286940,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:29857,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:29875,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:319757,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:327826,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:329251,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:387140,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:387144,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:434233,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:545291,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:56717,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:57257,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:57265,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:58988,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:66911,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:66922,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:67653,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:68794,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:69253,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:69632,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:71950,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:723893,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:72508,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:74055,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:74769,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:75705,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:83383,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:93735,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05205,mmu:93897,Proteoglycans in cancer - Mus musculus (house mouse)
mmu05204,mmu:100041375,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:100042295,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:100042314,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:100559,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:100727,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:103140,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:107141,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:112417,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:12408,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:13076,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:13077,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:13078,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:13095,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:13096,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:13097,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:13098,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:13099,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:13106,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:13112,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:13113,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:13114,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:13849,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:14857,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:14858,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:14859,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:14860,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:14862,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:14863,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:14864,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:14865,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:14866,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:14867,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:14869,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:14870,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:14871,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:14872,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:14873,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:15483,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:17960,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:17961,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:17962,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:19225,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:20859,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:20887,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:211666,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:22236,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:22238,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:225884,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:226105,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:226143,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:231396,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:243085,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:337924,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:394430,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:394432,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:394433,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:394434,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:394435,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:394436,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:404195,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:433247,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:434121,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:434264,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:53973,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:54486,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:552899,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:56388,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:56615,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:613123,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:629203,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:638251,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:66447,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:68214,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:68312,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:69888,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:71773,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:72082,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:72094,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:72303,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:75886,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:76263,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:76971,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:94215,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05204,mmu:94284,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)
mmu05207,mmu:100041375,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:100042295,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:100042314,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:100559,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:100727,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:102465198,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:102465309,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:103140,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:104110,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:104111,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:108015,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:109689,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:110157,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:110651,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:110834,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:112417,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:114230,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:11438,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:11441,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:11444,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:11512,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:11513,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:11514,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:11515,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:11554,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:11555,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:11556,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:11622,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:11632,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:11651,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:11652,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:11798,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:11799,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:11835,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:11863,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:11909,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:11911,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:12015,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:12043,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:12053,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:12224,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:12286,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
mmu05207,mmu:12287,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)
